Title,IMDb Link
The Hunger Games,https://www.imdb.com/title/tt1392170/?ref_=sr_i_78
"Monsters, Inc.",https://www.imdb.com/title/tt0198781/?ref_=sr_i_79
A Beautiful Mind,https://www.imdb.com/title/tt0268978/?ref_=sr_i_80
Alien,https://www.imdb.com/title/tt0078748/?ref_=sr_i_81
Star Wars: Episode VII - The Force Awakens,https://www.imdb.com/title/tt2488496/?ref_=sr_i_82
Harry Potter and the Deathly Hallows: Part 2,https://www.imdb.com/title/tt1201607/?ref_=sr_i_83
Die Hard,https://www.imdb.com/title/tt0095016/?ref_=sr_i_84
The Intouchables,https://www.imdb.com/title/tt1675434/?ref_=sr_i_85
Taxi Driver,https://www.imdb.com/title/tt0075314/?ref_=sr_i_86
The Martian,https://www.imdb.com/title/tt3659388/?ref_=sr_i_87
The Pianist,https://www.imdb.com/title/tt0253474/?ref_=sr_i_88
The Terminator,https://www.imdb.com/title/tt0088247/?ref_=sr_i_89
Scarface,https://www.imdb.com/title/tt0086250/?ref_=sr_i_90
Avengers: Age of Ultron,https://www.imdb.com/title/tt2395427/?ref_=sr_i_91
Dune: Part One,https://www.imdb.com/title/tt1160419/?ref_=sr_i_92
Snatch,https://www.imdb.com/title/tt0208092/?ref_=sr_i_93
Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/?ref_=sr_i_94
Chernobyl,https://www.imdb.com/title/tt7366338/?ref_=sr_i_95
Requiem for a Dream,https://www.imdb.com/title/tt0180093/?ref_=sr_i_96
Captain America: The Winter Soldier,https://www.imdb.com/title/tt1843866/?ref_=sr_i_97
Thor,https://www.imdb.com/title/tt0800369/?ref_=sr_i_98
Iron Man 3,https://www.imdb.com/title/tt1300854/?ref_=sr_i_99
Captain America: The First Avenger,https://www.imdb.com/title/tt0458339/?ref_=sr_i_100
Toy Story 3,https://www.imdb.com/title/tt0435761/?ref_=sr_i_101
The Grand Budapest Hotel,https://www.imdb.com/title/tt2278388/?ref_=sr_i_102
12 Angry Men,https://www.imdb.com/title/tt0050083/?ref_=sr_i_103
Spider-Man,https://www.imdb.com/title/tt0145487/?ref_=sr_i_104
A Clockwork Orange,https://www.imdb.com/title/tt0066921/?ref_=sr_i_105
The Revenant,https://www.imdb.com/title/tt1663202/?ref_=sr_i_106
The Big Bang Theory,https://www.imdb.com/title/tt0898266/?ref_=sr_i_107
Spirited Away,https://www.imdb.com/title/tt0245429/?ref_=sr_i_108
The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624/?ref_=sr_i_109
Harry Potter and the Sorcerer's Stone,https://www.imdb.com/title/tt0241527/?ref_=sr_i_110
Iron Man 2,https://www.imdb.com/title/tt1228705/?ref_=sr_i_111
Once Upon a Time... in Hollywood,https://www.imdb.com/title/tt7131622/?ref_=sr_i_112
Slumdog Millionaire,https://www.imdb.com/title/tt1010048/?ref_=sr_i_113
300,https://www.imdb.com/title/tt0416449/?ref_=sr_i_114
The Big Lebowski,https://www.imdb.com/title/tt0118715/?ref_=sr_i_115
Star Wars: Episode I - The Phantom Menace,https://www.imdb.com/title/tt0120915/?ref_=sr_i_116
Captain America: Civil War,https://www.imdb.com/title/tt3498820/?ref_=sr_i_117
Logan,https://www.imdb.com/title/tt3315342/?ref_=sr_i_118
The Hangover,https://www.imdb.com/title/tt1119646/?ref_=sr_i_119
Gravity,https://www.imdb.com/title/tt1454468/?ref_=sr_i_120
Donnie Darko,https://www.imdb.com/title/tt0246578/?ref_=sr_i_121
Ratatouille,https://www.imdb.com/title/tt0382932/?ref_=sr_i_122
Star Wars: Episode III - Revenge of the Sith,https://www.imdb.com/title/tt0121766/?ref_=sr_i_123
Black Panther,https://www.imdb.com/title/tt1825683/?ref_=sr_i_124
Oppenheimer,https://www.imdb.com/title/tt15398776/?ref_=sr_i_125
Prisoners,https://www.imdb.com/title/tt1392214/?ref_=sr_i_126
The Batman,https://www.imdb.com/title/tt1877830/?ref_=sr_i_127
Inside Out,https://www.imdb.com/title/tt2096673/?ref_=sr_i_128
Black Swan,https://www.imdb.com/title/tt0947798/?ref_=sr_i_129
Blade Runner,https://www.imdb.com/title/tt0083658/?ref_=sr_i_130
The Imitation Game,https://www.imdb.com/title/tt2084970/?ref_=sr_i_131
Thor: Ragnarok,https://www.imdb.com/title/tt3501632/?ref_=sr_i_132
The Incredibles,https://www.imdb.com/title/tt0317705/?ref_=sr_i_133
"The Good, the Bad and the Ugly",https://www.imdb.com/title/tt0060196/?ref_=sr_i_134
I Am Legend,https://www.imdb.com/title/tt0480249/?ref_=sr_i_135
Doctor Strange,https://www.imdb.com/title/tt1211837/?ref_=sr_i_136
How to Train Your Dragon,https://www.imdb.com/title/tt0892769/?ref_=sr_i_137
Gran Torino,https://www.imdb.com/title/tt1205489/?ref_=sr_i_138
Indiana Jones and the Last Crusade,https://www.imdb.com/title/tt0097576/?ref_=sr_i_139
Kill Bill: Vol. 2,https://www.imdb.com/title/tt0378194/?ref_=sr_i_140
City of God,https://www.imdb.com/title/tt0317248/?ref_=sr_i_141
Man of Steel,https://www.imdb.com/title/tt0770828/?ref_=sr_i_142
Dexter,https://www.imdb.com/title/tt0773262/?ref_=sr_i_143
Full Metal Jacket,https://www.imdb.com/title/tt0093058/?ref_=sr_i_144
Amélie,https://www.imdb.com/title/tt0211915/?ref_=sr_i_145
Knives Out,https://www.imdb.com/title/tt8946378/?ref_=sr_i_146
Arrival,https://www.imdb.com/title/tt2543164/?ref_=sr_i_147
Sin City,https://www.imdb.com/title/tt0401792/?ref_=sr_i_148
Aliens,https://www.imdb.com/title/tt0090605/?ref_=sr_i_149
Pirates of the Caribbean: Dead Man's Chest,https://www.imdb.com/title/tt0383574/?ref_=sr_i_150
Guardians of the Galaxy Vol. 2,https://www.imdb.com/title/tt3896198/?ref_=sr_i_151
The Social Network,https://www.imdb.com/title/tt1285016/?ref_=sr_i_152
Star Wars: Episode II - Attack of the Clones,https://www.imdb.com/title/tt0121765/?ref_=sr_i_153
John Wick,https://www.imdb.com/title/tt2911666/?ref_=sr_i_154
Life Is Beautiful,https://www.imdb.com/title/tt0118799/?ref_=sr_i_155
American Psycho,https://www.imdb.com/title/tt0144084/?ref_=sr_i_156
Batman v Superman: Dawn of Justice,https://www.imdb.com/title/tt2975590/?ref_=sr_i_157
Dunkirk,https://www.imdb.com/title/tt5013056/?ref_=sr_i_158
Edge of Tomorrow,https://www.imdb.com/title/tt1631867/?ref_=sr_i_159
X-Men: Days of Future Past,https://www.imdb.com/title/tt1877832/?ref_=sr_i_160
Shrek,https://www.imdb.com/title/tt0126029/?ref_=sr_i_161
The Office,https://www.imdb.com/title/tt0386676/?ref_=sr_i_162
The Boys,https://www.imdb.com/title/tt1190634/?ref_=sr_i_163
Top Gun: Maverick,https://www.imdb.com/title/tt1745960/?ref_=sr_i_164
12 Years a Slave,https://www.imdb.com/title/tt2024544/?ref_=sr_i_165
Silver Linings Playbook,https://www.imdb.com/title/tt1045658/?ref_=sr_i_166
How I Met Your Mother,https://www.imdb.com/title/tt0460649/?ref_=sr_i_167
Get Out,https://www.imdb.com/title/tt5052448/?ref_=sr_i_168
Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/?ref_=sr_i_169
Fargo,https://www.imdb.com/title/tt0116282/?ref_=sr_i_170
Heat,https://www.imdb.com/title/tt0113277/?ref_=sr_i_171
2001: A Space Odyssey,https://www.imdb.com/title/tt0062622/?ref_=sr_i_172
World War Z,https://www.imdb.com/title/tt0816711/?ref_=sr_i_173
Skyfall,https://www.imdb.com/title/tt1074638/?ref_=sr_i_174
Kingsman: The Secret Service,https://www.imdb.com/title/tt2802144/?ref_=sr_i_175
Psycho,https://www.imdb.com/title/tt0054215/?ref_=sr_i_176
Thor: The Dark World,https://www.imdb.com/title/tt1981115/?ref_=sr_i_177
Trainspotting,https://www.imdb.com/title/tt0117951/?ref_=sr_i_178
Ant-Man,https://www.imdb.com/title/tt0478970/?ref_=sr_i_179
X-Men: First Class,https://www.imdb.com/title/tt1270798/?ref_=sr_i_180
The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/?ref_=sr_i_181
Million Dollar Baby,https://www.imdb.com/title/tt0405159/?ref_=sr_i_182
Spider-Man 2,https://www.imdb.com/title/tt0316654/?ref_=sr_i_183
Apocalypse Now,https://www.imdb.com/title/tt0078788/?ref_=sr_i_184
District 9,https://www.imdb.com/title/tt1136608/?ref_=sr_i_185
Now You See Me,https://www.imdb.com/title/tt1670345/?ref_=sr_i_186
Drive,https://www.imdb.com/title/tt0780504/?ref_=sr_i_187
The Hobbit: The Desolation of Smaug,https://www.imdb.com/title/tt1170358/?ref_=sr_i_188
The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/?ref_=sr_i_189
Harry Potter and the Chamber of Secrets,https://www.imdb.com/title/tt0295297/?ref_=sr_i_190
Harry Potter and the Prisoner of Azkaban,https://www.imdb.com/title/tt0304141/?ref_=sr_i_191
Pan's Labyrinth,https://www.imdb.com/title/tt0457430/?ref_=sr_i_192
Spider-Man: Into the Spider-Verse,https://www.imdb.com/title/tt4633694/?ref_=sr_i_193
1917,https://www.imdb.com/title/tt8579674/?ref_=sr_i_194
The King's Speech,https://www.imdb.com/title/tt1504320/?ref_=sr_i_195
The Curious Case of Benjamin Button,https://www.imdb.com/title/tt0421715/?ref_=sr_i_196
Better Call Saul,https://www.imdb.com/title/tt3032476/?ref_=sr_i_197
Wonder Woman,https://www.imdb.com/title/tt0451279/?ref_=sr_i_198
Pirates of the Caribbean: At World's End,https://www.imdb.com/title/tt0449088/?ref_=sr_i_199
Casino Royale,https://www.imdb.com/title/tt0381061/?ref_=sr_i_200
La La Land,https://www.imdb.com/title/tt3783958/?ref_=sr_i_201
Harry Potter and the Goblet of Fire,https://www.imdb.com/title/tt0330373/?ref_=sr_i_202
Groundhog Day,https://www.imdb.com/title/tt0107048/?ref_=sr_i_203
Rogue One: A Star Wars Story,https://www.imdb.com/title/tt3748528/?ref_=sr_i_204
Blade Runner 2049,https://www.imdb.com/title/tt1856101/?ref_=sr_i_205
Deadpool 2,https://www.imdb.com/title/tt5463162/?ref_=sr_i_206
Peaky Blinders,https://www.imdb.com/title/tt2442560/?ref_=sr_i_207
Jurassic World,https://www.imdb.com/title/tt0369610/?ref_=sr_i_208
Her,https://www.imdb.com/title/tt1798709/?ref_=sr_i_209
True Detective,https://www.imdb.com/title/tt2356777/?ref_=sr_i_210
Transformers,https://www.imdb.com/title/tt0418279/?ref_=sr_i_211
Home Alone,https://www.imdb.com/title/tt0099785/?ref_=sr_i_212
Star Wars: Episode VIII - The Last Jedi,https://www.imdb.com/title/tt2527336/?ref_=sr_i_213
Jaws,https://www.imdb.com/title/tt0073195/?ref_=sr_i_214
Sherlock Holmes,https://www.imdb.com/title/tt0988045/?ref_=sr_i_215
The Hateful Eight,https://www.imdb.com/title/tt3460252/?ref_=sr_i_216
Frozen,https://www.imdb.com/title/tt2294629/?ref_=sr_i_217
Life of Pi,https://www.imdb.com/title/tt0454876/?ref_=sr_i_218
Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com/title/tt2562232/?ref_=sr_i_219
Ted,https://www.imdb.com/title/tt1637725/?ref_=sr_i_220
Into the Wild,https://www.imdb.com/title/tt0758758/?ref_=sr_i_221
Black Mirror,https://www.imdb.com/title/tt2085059/?ref_=sr_i_222
Prometheus,https://www.imdb.com/title/tt1446714/?ref_=sr_i_223
Oldboy,https://www.imdb.com/title/tt0364569/?ref_=sr_i_224
X-Men,https://www.imdb.com/title/tt0120903/?ref_=sr_i_225
The Bourne Ultimatum,https://www.imdb.com/title/tt0440963/?ref_=sr_i_226
There Will Be Blood,https://www.imdb.com/title/tt0469494/?ref_=sr_i_227
Spider-Man 3,https://www.imdb.com/title/tt0413300/?ref_=sr_i_228
12 Monkeys,https://www.imdb.com/title/tt0114746/?ref_=sr_i_229
Harry Potter and the Order of the Phoenix,https://www.imdb.com/title/tt0373889/?ref_=sr_i_230
Cast Away,https://www.imdb.com/title/tt0162222/?ref_=sr_i_231
Superbad,https://www.imdb.com/title/tt0829482/?ref_=sr_i_232
Rocky,https://www.imdb.com/title/tt0075148/?ref_=sr_i_233
Taken,https://www.imdb.com/title/tt0936501/?ref_=sr_i_234
The Notebook,https://www.imdb.com/title/tt0332280/?ref_=sr_i_235
Argo,https://www.imdb.com/title/tt1024648/?ref_=sr_i_236
Squid Game,https://www.imdb.com/title/tt10919420/?ref_=sr_i_237
The Matrix Reloaded,https://www.imdb.com/title/tt0234215/?ref_=sr_i_238
Baby Driver,https://www.imdb.com/title/tt3890160/?ref_=sr_i_239
Zombieland,https://www.imdb.com/title/tt1156398/?ref_=sr_i_240
Ocean's Eleven,https://www.imdb.com/title/tt0240772/?ref_=sr_i_241
Toy Story 2,https://www.imdb.com/title/tt0120363/?ref_=sr_i_242
Rick and Morty,https://www.imdb.com/title/tt2861424/?ref_=sr_i_243
Coco,https://www.imdb.com/title/tt2380307/?ref_=sr_i_244
It,https://www.imdb.com/title/tt1396484/?ref_=sr_i_245
L.A. Confidential,https://www.imdb.com/title/tt0119488/?ref_=sr_i_246
Men in Black,https://www.imdb.com/title/tt0119654/?ref_=sr_i_247
Don't Look Up,https://www.imdb.com/title/tt11286314/?ref_=sr_i_248
Lost,https://www.imdb.com/title/tt0411008/?ref_=sr_i_249
Captain Marvel,https://www.imdb.com/title/tt4154664/?ref_=sr_i_250
Nightcrawler,https://www.imdb.com/title/tt2872718/?ref_=sr_i_251
"Lock, Stock and Two Smoking Barrels",https://www.imdb.com/title/tt0120735/?ref_=sr_i_252
Zodiac,https://www.imdb.com/title/tt0443706/?ref_=sr_i_253
Hacksaw Ridge,https://www.imdb.com/title/tt2119532/?ref_=sr_i_254
Star Trek,https://www.imdb.com/title/tt0796366/?ref_=sr_i_255
Casablanca,https://www.imdb.com/title/tt0034583/?ref_=sr_i_256
Limitless,https://www.imdb.com/title/tt1219289/?ref_=sr_i_257
Harry Potter and the Deathly Hallows: Part 1,https://www.imdb.com/title/tt0926084/?ref_=sr_i_258
Green Book,https://www.imdb.com/title/tt6966692/?ref_=sr_i_259
Tenet,https://www.imdb.com/title/tt6723592/?ref_=sr_i_260
A Quiet Place,https://www.imdb.com/title/tt6644200/?ref_=sr_i_261
Independence Day,https://www.imdb.com/title/tt0116629/?ref_=sr_i_262
Harry Potter and the Half-Blood Prince,https://www.imdb.com/title/tt0417741/?ref_=sr_i_263
Prison Break,https://www.imdb.com/title/tt0455275/?ref_=sr_i_264
21 Jump Street,https://www.imdb.com/title/tt1232829/?ref_=sr_i_265
Bohemian Rhapsody,https://www.imdb.com/title/tt1727824/?ref_=sr_i_266
The Mandalorian,https://www.imdb.com/title/tt8111088/?ref_=sr_i_267
The Great Gatsby,https://www.imdb.com/title/tt1343092/?ref_=sr_i_268
Shaun of the Dead,https://www.imdb.com/title/tt0365748/?ref_=sr_i_269
Looper,https://www.imdb.com/title/tt1276104/?ref_=sr_i_270
Ex Machina,https://www.imdb.com/title/tt0470752/?ref_=sr_i_271
The Last of Us,https://www.imdb.com/title/tt3581920/?ref_=sr_i_272
Vikings,https://www.imdb.com/title/tt2306299/?ref_=sr_i_273
Dune: Part Two,https://www.imdb.com/title/tt15239678/?ref_=sr_i_274
Kick-Ass,https://www.imdb.com/title/tt1250777/?ref_=sr_i_275
The Queen's Gambit,https://www.imdb.com/title/tt10048342/?ref_=sr_i_276
Despicable Me,https://www.imdb.com/title/tt1323594/?ref_=sr_i_277
Blood Diamond,https://www.imdb.com/title/tt0450259/?ref_=sr_i_278
Minority Report,https://www.imdb.com/title/tt0181689/?ref_=sr_i_279
Barbie,https://www.imdb.com/title/tt1517268/?ref_=sr_i_280
Watchmen,https://www.imdb.com/title/tt0409459/?ref_=sr_i_281
X2: X-Men United,https://www.imdb.com/title/tt0290334/?ref_=sr_i_282
Back to the Future Part II,https://www.imdb.com/title/tt0096874/?ref_=sr_i_283
"I, Robot",https://www.imdb.com/title/tt0343818/?ref_=sr_i_284
The Hobbit: The Battle of the Five Armies,https://www.imdb.com/title/tt2310332/?ref_=sr_i_285
The Bourne Identity,https://www.imdb.com/title/tt0258463/?ref_=sr_i_286
The Witcher,https://www.imdb.com/title/tt5180504/?ref_=sr_i_287
Attack on Titan,https://www.imdb.com/title/tt2560140/?ref_=sr_i_288
Rise of the Planet of the Apes,https://www.imdb.com/title/tt1318514/?ref_=sr_i_289
Spider-Man: Far from Home,https://www.imdb.com/title/tt6320628/?ref_=sr_i_290
Troy,https://www.imdb.com/title/tt0332452/?ref_=sr_i_291
"Crazy, Stupid, Love.",https://www.imdb.com/title/tt1570728/?ref_=sr_i_292
Casino,https://www.imdb.com/title/tt0112641/?ref_=sr_i_293
The Pursuit of Happyness,https://www.imdb.com/title/tt0454921/?ref_=sr_i_294
Split,https://www.imdb.com/title/tt4972582/?ref_=sr_i_295
500 Days of Summer,https://www.imdb.com/title/tt1022603/?ref_=sr_i_296
Monty Python and the Holy Grail,https://www.imdb.com/title/tt0071853/?ref_=sr_i_297
Dead Poets Society,https://www.imdb.com/title/tt0097165/?ref_=sr_i_298
Pirates of the Caribbean: On Stranger Tides,https://www.imdb.com/title/tt1298650/?ref_=sr_i_299
The Conjuring,https://www.imdb.com/title/tt1457767/?ref_=sr_i_300
"Three Billboards Outside Ebbing, Missouri",https://www.imdb.com/title/tt5027774/?ref_=sr_i_301
The Kashmir Files,https://www.imdb.com/title/tt10811166/?ref_=sr_i_302
Zootopia,https://www.imdb.com/title/tt2948356/?ref_=sr_i_303
Everything Everywhere All at Once,https://www.imdb.com/title/tt6710474/?ref_=sr_i_304
Fury,https://www.imdb.com/title/tt2713180/?ref_=sr_i_305
Venom,https://www.imdb.com/title/tt1270797/?ref_=sr_i_306
Oblivion,https://www.imdb.com/title/tt1483013/?ref_=sr_i_307
The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337/?ref_=sr_i_308
Money Heist,https://www.imdb.com/title/tt6468322/?ref_=sr_i_309
Source Code,https://www.imdb.com/title/tt0945513/?ref_=sr_i_310
Mr. & Mrs. Smith,https://www.imdb.com/title/tt0356910/?ref_=sr_i_311
Rain Man,https://www.imdb.com/title/tt0095953/?ref_=sr_i_312
Juno,https://www.imdb.com/title/tt0467406/?ref_=sr_i_313
The Amazing Spider-Man 2,https://www.imdb.com/title/tt1872181/?ref_=sr_i_314
The Matrix Revolutions,https://www.imdb.com/title/tt0242653/?ref_=sr_i_315
X-Men: The Last Stand,https://www.imdb.com/title/tt0376994/?ref_=sr_i_316
Love Actually,https://www.imdb.com/title/tt0314331/?ref_=sr_i_317
Band of Brothers,https://www.imdb.com/title/tt0185906/?ref_=sr_i_318
Lucy,https://www.imdb.com/title/tt2872732/?ref_=sr_i_319
The Hangover Part II,https://www.imdb.com/title/tt1411697/?ref_=sr_i_320
X-Men Origins: Wolverine,https://www.imdb.com/title/tt0458525/?ref_=sr_i_321
House,https://www.imdb.com/title/tt0412142/?ref_=sr_i_322
Hot Fuzz,https://www.imdb.com/title/tt0425112/?ref_=sr_i_323
Indiana Jones and the Temple of Doom,https://www.imdb.com/title/tt0087469/?ref_=sr_i_324
Charlie and the Chocolate Factory,https://www.imdb.com/title/tt0367594/?ref_=sr_i_325
American Sniper,https://www.imdb.com/title/tt2179136/?ref_=sr_i_326
Kung Fu Panda,https://www.imdb.com/title/tt0441773/?ref_=sr_i_327
Westworld,https://www.imdb.com/title/tt0475784/?ref_=sr_i_328
Children of Men,https://www.imdb.com/title/tt0206634/?ref_=sr_i_329
House of Cards,https://www.imdb.com/title/tt1856010/?ref_=sr_i_330
Edward Scissorhands,https://www.imdb.com/title/tt0099487/?ref_=sr_i_331
Pacific Rim,https://www.imdb.com/title/tt1663662/?ref_=sr_i_332
Rear Window,https://www.imdb.com/title/tt0047396/?ref_=sr_i_333
Mission: Impossible - Ghost Protocol,https://www.imdb.com/title/tt1229238/?ref_=sr_i_334
The Incredible Hulk,https://www.imdb.com/title/tt0800080/?ref_=sr_i_335
Ice Age,https://www.imdb.com/title/tt0268380/?ref_=sr_i_336
The Butterfly Effect,https://www.imdb.com/title/tt0289879/?ref_=sr_i_337
John Wick: Chapter 2,https://www.imdb.com/title/tt4425200/?ref_=sr_i_338
Aquaman,https://www.imdb.com/title/tt1477834/?ref_=sr_i_339
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,https://www.imdb.com/title/tt0057012/?ref_=sr_i_340
Little Miss Sunshine,https://www.imdb.com/title/tt0449059/?ref_=sr_i_341
Dallas Buyers Club,https://www.imdb.com/title/tt0790636/?ref_=sr_i_342
The Maze Runner,https://www.imdb.com/title/tt1790864/?ref_=sr_i_343
Rush,https://www.imdb.com/title/tt1979320/?ref_=sr_i_344
Avatar: The Way of Water,https://www.imdb.com/title/tt1630029/?ref_=sr_i_345
Shrek 2,https://www.imdb.com/title/tt0298148/?ref_=sr_i_346
Hancock,https://www.imdb.com/title/tt0448157/?ref_=sr_i_347
Big Hero 6,https://www.imdb.com/title/tt2245084/?ref_=sr_i_348
It's a Wonderful Life,https://www.imdb.com/title/tt0038650/?ref_=sr_i_349
The Fifth Element,https://www.imdb.com/title/tt0119116/?ref_=sr_i_350
Fantastic Beasts and Where to Find Them,https://www.imdb.com/title/tt3183660/?ref_=sr_i_351
Top Gun,https://www.imdb.com/title/tt0092099/?ref_=sr_i_352
The Hunger Games: Mockingjay - Part 1,https://www.imdb.com/title/tt1951265/?ref_=sr_i_353
Tangled,https://www.imdb.com/title/tt0398286/?ref_=sr_i_354
Spotlight,https://www.imdb.com/title/tt1895587/?ref_=sr_i_355
The Sopranos,https://www.imdb.com/title/tt0141842/?ref_=sr_i_356
Ford v Ferrari,https://www.imdb.com/title/tt1950186/?ref_=sr_i_357
